Date,Open,High,Low,Close,Adj Close,Volume,ret1,ret2,ret4,ret8,ret16,vol2,vol4,vol8,vol16,weekday,sub,sub2,sub4,sub8,sub16,MACD,bbbb_day,cccc_day,K,D
2017-08-10,935.0,936.2999880000001,921.7800289999999,923.590027,923.590027,2707400,-0.01754104938069334,-0.01094698546163958,-0.005896430692795163,-0.0029038334374504454,-0.004460022847729055,2054150.0,1764800.0,1609962.5,2232268.75,0.0,0.0019597418195162735,0.003389255705775931,0.002742168775840836,0.004239610023854283,0.005244175241216021,-7.793310806848581,10.89996300000007,0.007860608373589659,0.058938466252042986,0.24686320087904656
2017-08-11,923.7100220000001,933.3599849999999,921.2199710000001,930.090027,930.090027,1616700,0.007037754642190475,-0.005251647369251433,-0.004126424675611862,-0.0021642513361560117,-0.003983648053942315,2162050.0,1807525.0,1636725.0,2244662.5,1.0,0.002677215030497251,0.002318478425006762,0.0028167064747815643,0.004362973658474235,0.004934651548448521,-8.531886821423655,-5.600097999999889,0.006526257484534794,0.28366007708533475,0.2652616389821907
2017-08-14,939.070007,941.0399779999999,934.48999,938.929993,938.929993,1148500,0.009504419726457325,0.0082710871843239,-0.0013379491386578402,-0.0011188228194754096,-0.00349356014161456,1382600.0,1718375.0,1525362.5,2224987.5,1.0,0.0047287902539076025,0.003703002642202427,0.0035461291739891793,0.0029596448674175276,0.004926453802657089,-8.308131290718393,-2.330018000000109,0.003488006586663523,0.5663578906044127,0.4158097647933017
2017-08-15,941.0300289999999,943.070007,936.6400150000001,938.080017,938.080017,1106500,-0.0009052602497915396,0.004299579738332893,-0.00047603381545927026,-0.00026378213146312224,-0.003831243692614693,1127500.0,1644775.0,1523187.5,2045112.5,0.0,0.0015350524197339723,0.0031319213368207876,0.0027251998809137744,0.003037203064176627,0.00478261710447915,-8.105949045399711,3.549988000000212,0.0034272087047346037,0.7480042958222033,0.5819070303077525
2017-08-16,941.25,949.900024,940.0399779999999,944.2700199999999,944.2700199999999,1345300,0.006598587420927782,0.002846663585568121,0.00555887538494601,-0.0001687776539245761,-0.001585735980403201,1225900.0,1304250.0,1534525.0,1758343.75,0.0,0.001281436426415502,0.001408244423074737,0.002555623532638582,0.0026488961542397087,0.004525382388887796,-7.361379251541621,1.3999619999999595,0.005220988589683344,0.8036961786646589,0.6928016044862058
2017-08-17,942.9500119999999,943.8099980000001,927.6400150000001,927.659973,927.659973,1695700,-0.017590357258191802,-0.00549588491863201,-0.0005981525901495588,-0.0023622886328807102,-0.002445200664496737,1520500.0,1324000.0,1565762.5,1725475.0,0.0,2.151434855535603e-05,0.000651475387485429,0.0018916983621531083,0.002354202418467336,0.0041978159856908195,-8.019154481407213,16.130067000000054,0.008715468744278783,0.2245463772329832,0.4586739908595945
2017-08-18,926.9799800000001,931.0200199999999,923.4500119999999,926.179993,926.179993,1337400,-0.0015953905990078177,-0.00959287392859981,-0.0033731051715158444,-0.0023555271550868423,-0.0017161640384781643,1516550.0,1371225.0,1544800.0,1576693.75,1.0,0.0029475706888866756,0.0014845425187210157,0.0014463934708978765,0.0024962613224435277,0.003368269492679899,-8.561180151741723,2.110045999999784,0.0040866829650897185,0.10321284542328574,0.2809434181414401
2017-08-21,925.7700199999999,928.25,918.599976,920.8699949999999,920.8699949999999,1301200,-0.005733224686489291,-0.0036643076427485544,-0.004580096280690282,-0.0025280650480747763,-0.0024563767911675166,1319300.0,1419900.0,1532337.5,1544656.25,1.0,0.0024650808608439176,0.002706325774865297,0.001678900581175363,0.0022020502310445686,0.00334755435468682,-9.3118704159441,5.109986000000163,0.005239623428060565,0.0725244574704783,0.1767339378059592
2017-08-22,926.9600220000001,941.9600220000001,926.169983,940.400024,940.400024,1775100,0.021208236891245624,0.007737506102378167,-0.0009276839131108217,0.0023155957359175944,-0.0002941188507664255,1538150.0,1527350.0,1415800.0,1512881.25,0.0,0.0008401095064201025,0.00165259518363201,0.0015685688511765127,0.0020620961919075474,0.0031508531078809155,-8.235948846120323,-12.670043000000078,0.008395384196629972,0.6964860884558394,0.4366100131308993
2017-08-23,937.0,945.429993,935.23999,942.580017,942.580017,1134500,0.002318154981246545,0.011763195936246085,0.004049444146748765,0.0017256457782996032,-0.00021930277892820427,1454800.0,1387050.0,1355525.0,1496125.0,0.0,0.001867226090365934,0.0013536677983930182,0.0020299967866291577,0.0019608475743911327,0.0031619106164326844,-7.125230808838182,-4.490050999999994,0.005405378225836042,0.8937765861273972,0.6651932996291483
