Date,Open,High,Low,Close,Adj Close,Volume,ret1,ret2,ret4,ret8,ret16,vol2,vol4,vol8,vol16,weekday,sub,sub2,sub4,sub8,sub16,MACD,bbbb_day,cccc_day,K,D
2019-02-12,1106.800049,1125.295044,1105.849976,1121.369995,1121.369995,1609100,0.024072825599101177,0.01201356062829817,0.0014730068597908208,0.0006889483325956403,0.0014510438129731323,1337150.0,1448725.0,1936425.0,1604781.25,0.0,0.0008472431081946105,0.0014053591548339023,0.0036974216343109434,0.0040136541146847645,0.005450710113730032,-4.25811696659639,-11.594970000000103,0.008670228420014034,0.5798359836065576,0.39984063727761926
2019-02-13,1124.98999,1134.72998,1118.5,1120.160034,1120.160034,1049800,-0.0010790024750038096,0.011496911562048684,0.004906532537468006,0.001183344123434571,0.002962239049598629,1329450.0,1199975.0,1884875.0,1569550.0,0.0,0.001481961460517521,0.0011646022843560659,0.0011758928471719797,0.003539436659392146,0.005131730815960366,-2.7551684470342934,12.909912000000077,0.007244491638415332,0.7010065261672578,0.5504235817224385
2019-02-14,1118.050049,1128.22998,1110.444946,1121.670044,1121.670044,947600,0.0013480305975637208,0.00013451406127995558,0.006074037344789063,-0.001129589031388295,0.002751661935768958,998700.0,1167925.0,1681262.5,1568337.5,0.0,0.006780160565650153,0.004131061013083837,0.0027682100839588695,0.003985295598108114,0.0046362139333621264,-1.425790108949741,-4.665161999999782,0.00792792590616782,0.7289341074398784,0.6396788445811585
2019-02-15,1130.079956,1131.670044,1110.650024,1113.650024,1113.650024,1449800,-0.007150070595983493,-0.002901019999209886,0.004297945781419399,-0.003478805618671005,0.002401819564567996,1198700.0,1264075.0,1418462.5,1573868.75,1.0,0.0026938445071142026,0.004737002536382178,0.0029508024103691217,0.00349393003214115,0.004036347029506503,-1.007779728866808,15.020019999999931,0.009437444236071749,0.49653789067803733,0.5681083676295979
2019-02-19,1110.0,1121.890015,1110.0,1118.560059,1118.560059,1046400,0.004408956938162678,-0.0013705568289104075,-0.000618021383815226,0.0004274927379877974,0.0016827589698796622,1248100.0,1123400.0,1286062.5,1569325.0,0.0,0.0,0.0013469222535571013,0.002738991633320469,0.003218206633815706,0.0038541699455536113,-0.27711034585195193,-5.230102999999872,0.005314875542145542,0.4400997659141563,0.5041040667718771
2019-02-20,1119.98999,1123.410034,1105.280029,1113.800049,1113.800049,1087800,-0.0042554800358735045,7.673845114458677e-05,-0.0014121407740326497,0.001747195881717678,0.0026146733336297606,1067100.0,1132900.0,1166437.5,1557043.75,0.0,0.0076495058584792105,0.0038247529292396052,0.004280877732810892,0.0027283852899914352,0.003965474472482758,-0.08120652330921985,1.0899650000001202,0.008138805980605584,0.2893050653972197,0.3967045660845484
2019-02-21,1110.839966,1111.939941,1092.52002,1096.969971,1096.969971,1415100,-0.015110502118500069,-0.009682991077186787,-0.005526773953048597,0.00027363169587023284,0.0022227934789701906,1251450.0,1249775.0,1208850.0,1581625.0,0.0,0.004056584152384291,0.005853045005431751,0.003599983629494426,0.0031840968567266475,0.00393880901155458,-1.2693655167779525,10.520019000000048,0.008851619239083145,0.11366406825191351,0.255184317168231
2019-02-22,1100.900024,1111.23999,1095.599976,1110.369995,1110.369995,1049500,0.012215488440202815,-0.0014475068391486268,-0.00068538419400202,0.0018062807937086894,0.001310351181974985,1232300.0,1149700.0,1206887.5,1567231.25,1.0,0.004773226963864474,0.004414905558124382,0.004119829243681994,0.0035353158270255577,0.004146456698715255,-1.1168458277088575,-13.90002400000003,0.007042703815136893,0.4559377792463185,0.35556104820727474
2019-02-25,1116.0,1118.540039,1107.27002,1109.400024,1109.400024,1413100,-0.0008735565661606159,0.0056709659370211,-0.0020060125700828435,-0.0013120169769490347,-0.00031153432217669724,1231300.0,1241375.0,1182387.5,1559406.25,1.0,0.0019199602973869224,0.003346593630625698,0.004599819318028725,0.0036694054756745966,0.0038415297951796814,-1.0619993610284837,7.0100109999998494,0.005079330609424995,0.5464550453101142,0.4510080467586945
2019-02-26,1105.75,1119.51001,1099.920044,1115.130005,1115.130005,1471300,0.005164936791095531,0.0021456901124674577,0.00034909163665941545,-0.0005315245686866171,0.0003259097773739769,1442200.0,1337250.0,1235075.0,1559975.0,0.0,0.005228050517751101,0.003574005407569012,0.003994455482846697,0.004137666607828794,0.0038385516336104705,-0.5498334243297904,-10.829956000000038,0.008783713967054452,0.731951270724578,0.5914796587416362
2019-02-27,1106.949951,1117.97998,1101.0,1116.050049,1116.050049,968400,0.000825055371010297,0.002994996081052914,0.004332981009037007,-0.0005968964720057951,-0.0008632427516970451,1219850.0,1225575.0,1237675.0,1459468.75,0.0,0.0053312582220943535,0.005279654369922728,0.004313124000274213,0.0039565538148843196,0.003970924706496217,-0.06890408447384289,-13.12011799999982,0.007607176763808407,0.8718057694723111,0.7316427141069737
2019-02-28,1111.300049,1127.650024,1111.01001,1119.920044,1119.920044,1542500,0.0034675819453326984,0.0021463186581714977,0.0021460043853194777,0.0007303100956587288,-0.001374247761506138,1255450.0,1348825.0,1249262.5,1333862.5,0.0,0.0002589818813886493,0.0027951200517415016,0.003184562729655257,0.003652195986668625,0.0035730630094048883,0.6173951884557027,-1.1800539999999273,0.007429108037287734,0.7588153378116609,0.7452290259593173
2019-03-01,1124.900024,1142.969971,1124.75,1140.98999,1140.98999,1450300,0.01881379488909296,0.01114068841721283,0.007067842249132872,0.002530914839525014,0.0014792037887564058,1496400.0,1358125.0,1299750.0,1292906.25,1.0,0.00013148581610258504,0.00019523384874561714,0.0027374441093341727,0.003668631713681448,0.0034434191737485777,2.828851619515035,-14.260009000000082,0.007984281702594073,0.9540073319984967,0.849618178978907
2019-03-04,1146.98999,1158.280029,1130.689941,1147.800049,1147.800049,1446000,0.005968552800362348,0.012391173844727654,0.007268746251449576,0.0038089189440544957,0.002778057412886087,1448150.0,1351800.0,1344525.0,1255481.25,1.0,0.014201122411696243,0.007166304113899414,0.004980712082820458,0.004487583782833577,0.0036079845364125063,5.072489123968808,-6.630127999999786,0.012018682184252078,0.8204252451401408,0.8350217120595239
2019-03-05,1150.060059,1169.609985,1146.194946,1162.030029,1162.030029,1443200,0.012397612295275362,0.009183082547818855,0.010161885482515842,0.0072474332457764246,0.0037605324708233287,1444600.0,1470500.0,1348037.5,1278443.75,0.0,0.0033261730794736954,0.00876364774558497,0.004479440797165293,0.004396282398719753,0.0037901896277232,7.907673731458317,-8.255126999999902,0.010075057621423989,0.8895210952166798,0.8622714036381018
2019-03-06,1162.48999,1167.56604,1155.48999,1157.859985,1157.859985,1099300,-0.003588585403071387,0.0044045134461019875,0.008397843645414821,0.005271924015367149,0.0035391024045379194,1271250.0,1359700.0,1354262.5,1280575.0,0.0,0.0020468752964116098,0.002686524187942653,0.004926414150921034,0.004055488440288146,0.003795402133656851,9.706203190529095,7.336059999999634,0.005214814466534956,0.7994879690648335,0.8308796863514677
2019-03-07,1155.719971,1156.755005,1134.910034,1143.300049,1143.300049,1166600,-0.012574867590747663,-0.008081726496909525,0.000550678025454665,0.0038092601372937684,0.0012486215801723669,1132950.0,1288775.0,1323450.0,1252918.75,0.0,0.007338419172935721,0.004692647234673665,0.006728147490129318,0.004732795799731745,0.004201100637703171,9.8432190893393,5.06494100000009,0.009553472432327337,0.4135099242676948,0.6221948053095813
2019-03-08,1126.72998,1147.079956,1123.300049,1142.319946,1142.319946,1212400,-0.0008572579008083725,-0.0067160627457780175,-0.001155774649838015,0.0030564858008057805,0.0012624806160595817,1189500.0,1230375.0,1291087.5,1263081.25,1.0,0.003002600989337994,0.005170510081136857,0.0039285171345397555,0.004454614608680107,0.00429614060825445,9.760209436391733,-14.259887000000163,0.01040860184717465,0.4107087731669524,0.5164517892382668
2019-03-11,1144.449951,1176.189941,1144.449951,1175.76001,1175.76001,1719200,0.02927381607674384,0.014208279087967735,0.003063276295529105,0.0066125808890224735,0.0030078422085083392,1465800.0,1299375.0,1384937.5,1311306.25,1.0,0.0,0.001501300494668997,0.0030969738646713313,0.0037882073309183123,0.0038723805729013153,12.251529378539317,-30.880127999999786,0.01349764821479174,0.9918712066948421,0.7541614979665545
2019-03-12,1178.26001,1200.0,1178.26001,1193.199951,1193.199951,2013100,0.014832908800836098,0.02205336243878997,0.007668649846505976,0.008033246745960398,0.004381778420809564,1866150.0,1527825.0,1443762.5,1346512.5,0.0,0.0,0.0,0.0025852550405684287,0.0037558345957447313,0.0037040152912066774,15.455020018358255,-8.139892000000145,0.009109952603409063,0.9113421989017967,0.8327518484341756
2019-03-13,1200.64502,1200.930054,1191.939941,1193.319946,1193.319946,1435900,0.0001005657097952195,0.007466737255315659,0.010837508171641697,0.005694093098548181,0.0041125039690365975,1724500.0,1595150.0,1441962.5,1370856.25,0.0,0.0011564417444171193,0.0005782208722085597,0.0010397606834387785,0.003883954086784048,0.0037762929002327474,17.798324023705163,6.230102999999872,0.003766849381062737,0.9019695026426978,0.8673606755384367
2019-03-14,1194.51001,1197.880005,1184.47998,1185.550049,1185.550049,1172800,-0.006511159916537723,-0.003205297103371252,0.009424032667709359,0.004134129008935672,0.003971523976495084,1304350.0,1585250.0,1407812.5,1376168.75,0.0,0.000902592852071044,0.0010295172982440815,0.0005147586491220408,0.002221637891830898,0.0033546108373322375,18.81159521850759,11.259887000000163,0.0056513957429729375,0.8018806645703555,0.8346206700543961
2019-03-15,1193.380005,1196.569946,1182.609985,1184.459961,1184.459961,2461800,-0.0009194786849525682,-0.0037153193007451457,0.0018757089772852564,0.0024694926364071806,0.004858462941091803,1817300.0,1770900.0,1535137.5,1441587.5,1.0,0.0015618729724203567,0.0012322329122457002,0.0009052268922271299,0.0020011003784492307,0.003198691388584492,19.304132921346763,10.260009000000082,0.005892964498442857,0.708391236467824,0.77150595326111
2019-03-18,1183.300049,1190.0,1177.421021,1184.26001,1184.26001,1292600,-0.00016881195361917456,-0.0005441453192858714,-0.0018747212113285616,0.002896964317588707,0.004084444166477928,1877200.0,1590775.0,1559300.0,1456781.25,1.0,0.0049643050937773665,0.0032630890330988616,0.0021463031656714718,0.0023657791031199502,0.003210633771704048,19.454083658085892,-1.0989989999998215,0.005310902544112712,0.2909089880472714,0.5312074706541907
2019-03-19,1188.810059,1200.0,1185.869995,1198.849976,1198.849976,1520700,0.012319900931215377,0.006075544488798101,0.0011801125940264778,0.006008810382834087,0.004909035260063928,1406650.0,1611975.0,1603562.5,1463506.25,0.0,0.002452403602500379,0.003708354348138873,0.0024702936301922865,0.0017550271568155325,0.0032439114782736394,20.51373940159283,-11.829956999999922,0.005893149803090951,0.9115200527388782,0.7213637616965345
2019-03-20,1197.349976,1227.140015,1196.170044,1223.969971,1223.969971,2227400,0.020953409936924405,0.01663665543406989,0.00804625505739201,0.008735143862550684,0.0058958148316782324,1874050.0,1875625.0,1730437.5,1510762.5,0.0,0.0009640203828170618,0.0017082119926587205,0.0024856505128787914,0.001500204581000416,0.0029774095948402616,23.114053452470444,-24.629883000000063,0.012651442328563462,0.9362407855637632,0.8288022736301488
2019-03-21,1216.0,1231.790039,1213.150024,1231.540039,1231.540039,1204000,0.006184847814375116,0.01356912887564976,0.009822336682223931,0.005849022829754594,0.006230801859388534,1715700.0,1561175.0,1666037.5,1525487.5,0.0,0.0023141561863584442,0.001639088284587753,0.0026737213163633127,0.0017894741042952214,0.002788840717606767,25.491808592588313,-18.14001499999995,0.0075677665401506075,0.9954017929843795,0.9121020333072641
2019-03-22,1226.319946,1230.0,1202.824951,1205.5,1205.5,1714200,-0.021144289406249683,-0.0074797207959372836,0.004578467319066304,0.0013518730538688711,0.004692559899914635,1459100.0,1666575.0,1628675.0,1536218.75,1.0,0.002219036914143463,0.0022665965502509534,0.001987404271454837,0.0020668537185631543,0.002911344157153943,24.98694915430383,21.824951000000056,0.011271277063459123,0.5164518329170477,0.7142769331121559
2019-03-25,1196.930054,1206.397949,1187.040039,1193.0,1193.0,1496800,-0.010369141435089158,-0.01575671542066942,-0.0010937932725098298,4.3159660758324e-05,0.0028686263796532524,1605500.0,1660600.0,1636287.5,1539125.0,1.0,0.004995776194467746,0.0036074065543056045,0.0026232474194466788,0.0025467705248194824,0.003215362305801766,23.309501455883492,7.437987999999677,0.008113122380553206,0.155269994950353,0.43477346403125444
2019-03-26,1198.530029,1202.829956,1176.719971,1184.619995,1184.619995,1901200,-0.0070243126571667425,-0.00869672704612795,-0.008088223921032617,-2.0984431820303406e-05,0.0020565722885576843,1699000.0,1579050.0,1727337.5,1567575.0,0.0,0.006668825474282181,0.0058323008343749635,0.0040494486923129585,0.003267549602595875,0.0027445937472133862,21.061136034546962,10.30993699999999,0.011020405324156313,0.1434540447634826,0.2891137543973685
2019-03-27,1185.5,1187.55896,1159.369995,1173.02002,1173.02002,1400200,-0.00979214857841404,-0.008408230617790391,-0.012082473019229906,-0.0011300681685029873,0.0006697122339520967,1650700.0,1628100.0,1594637.5,1564887.5,0.0,0.01163665135058813,0.009152738412435156,0.00638007248337038,0.004526896899866847,0.0032639986391580387,18.134229097208845,0.888915000000452,0.01201555153338306,0.1884840749337286,0.23879891466554856
2019-03-28,1171.540039,1171.564941,1159.43103,1168.48999,1168.48999,1012400,-0.0038618522469888727,-0.006827000412701456,-0.007761863729414703,-0.0015916982051741996,0.0006526330562072538,1206300.0,1452650.0,1559612.5,1559456.25,0.0,0.007752706550785317,0.009694678950686724,0.007763489892530844,0.00487544708199284,0.003620613092556395,15.273040595337534,-5.984008999999787,0.0051921330537029785,0.12912352193660498,0.18396121830107676
2019-03-29,1174.900024,1178.98999,1162.880005,1173.310059,1173.310059,1269900,0.004125040900007981,0.00013159432650955427,-0.004138318145640418,-0.002616055709075124,0.0016963773368794816,1141150.0,1395925.0,1528262.5,1565912.5,1.0,0.00888942689956085,0.008321066725173083,0.00873690256880412,0.0056800749941253986,0.0037175510754704653,13.241823876260923,-4.750122999999803,0.006865186604523968,0.29642080537885873,0.24019101183996774
2019-04-01,1184.099976,1196.660034,1182.0,1194.430054,1194.430054,1252500,0.018000352795066288,0.011062696847537135,0.0021178482174178392,-0.0029851878518073888,0.002874978005371648,1261200.0,1233750.0,1406400.0,1568418.75,1.0,0.0017581406236115771,0.005323783761586214,0.007509231356136469,0.005779340024224713,0.0036397723026125642,13.1842967160012,-10.200073999999859,0.006136832354019114,0.8067209034080793,0.5234559576240235
2019-04-02,1195.319946,1201.349976,1185.709961,1200.48999,1200.48999,827900,0.00507349591523254,0.011536924355149414,0.005834259340829484,-0.003124106839200211,0.0013624579952771915,1040200.0,1090675.0,1359387.5,1512712.5,0.0,0.008005052170405895,0.004881596397008736,0.00660133156109091,0.0064907020222306445,0.004140088063262932,13.472390881427145,-13.920043000000078,0.006514013082274825,0.9795143785319975,0.7514851680780106
2019-04-03,1207.47998,1216.300049,1200.5,1205.920044,1205.920044,1017800,0.0045231980651498915,0.004798346990191216,0.007930521918864175,8.432909472473604e-05,0.0007181010742968036,922850.0,1092025.0,1272337.5,1450506.25,0.0,0.0044945301531118444,0.0062497911617588695,0.005786787461672542,0.006775138677101693,0.004420996197832422,13.977740864237376,4.959961000000021,0.006551035070116118,0.8174752231966586,0.7844801956373346
2019-04-04,1205.939941,1215.670044,1204.130005,1215.0,1215.0,950000,0.007529484268195885,0.006026341166672888,0.008781632760911151,0.0023216573076353664,0.0011824084841968452,983900.0,1012050.0,1203987.5,1420137.5,0.0,0.0014896592592593472,0.002992094706185596,0.003936845551597166,0.006336874060200643,0.004441822292510061,14.938706818129049,-10.199951000000056,0.004748987242798345,0.9756636478996545,0.8800719217684946
2019-04-05,1214.98999,1216.219971,1205.030029,1207.150024,1207.150024,907200,-0.006460885596707766,0.0005342993357440595,0.0026663231629676376,0.0023920856901927384,0.0011855506291862175,928600.0,925725.0,1079737.5,1403537.5,1.0,0.0017561984491167248,0.0016229288541880359,0.0039363600079734525,0.005722795682054961,0.004495172642325417,14.895149786925685,6.949951999999939,0.004634859701580876,0.7332358038322356,0.8066538628003651
