Date,Open,High,Low,Close,Adj Close,Volume,ret1,ret2,ret4,ret8,ret16,vol2,vol4,vol8,vol16,weekday,sub,sub2,sub4,sub8,sub16,MACD,bbbb_day,cccc_day,K,D
2010-08-12,242.212219,247.62262,241.49649,246.25125099999997,246.25125099999997,4404700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029064989399790312,0.0,0.0,0.0,0.0,0.0,-3.383391999999958,0.01243877944806871,0.7761443194969679,0.7761443194969679
2010-08-13,244.74475099999998,245.840836,243.24824500000003,243.418411,243.418411,3865500,-0.01150386033977946,-0.00575193016988973,0.0,0.0,0.0,4135100.0,0.0,0.0,0.0,1.0,0.0006990679106847275,0.0018027834253318794,0.0,0.0,0.0,-0.22598153846155355,2.2522590000000378,0.005325379845651795,0.3137251413208652,0.5449347304089166
2010-08-16,242.082077,245.180176,240.49049399999998,243.03804,243.03804,2607300,-0.001562622146933701,-0.00653324124335658,0.0,0.0,0.0,3236400.0,0.0,0.0,0.0,1.0,0.0065486991254538355,0.0036238835180692815,0.0,0.0,0.0,-0.4308002989261297,-0.4054100000000176,0.00964804110500563,0.35719307258452826,0.45106390149672243
2010-08-17,244.50950600000002,247.597595,243.258255,245.50550800000002,245.50550800000002,3777600,0.010152599979822208,0.004294988916444253,-0.0007284706267227381,0.0,0.0,3192450.0,3663775.0,0.0,0.0,0.0,0.00509663107028957,0.005822665097871703,0.003812724261601791,0.0,0.0,-0.3895263785046552,-0.15516600000000835,0.008837561395974915,0.7031583569892086,0.5771111292429655
2010-08-18,245.46546899999998,245.680679,241.01602200000002,241.316315,241.316315,5367400,-0.0170635397719876,-0.003455469896082697,-0.0049943555697196385,0.0,0.0,4572500.0,3904450.0,0.0,0.0,0.0,0.0012443957632950848,0.0031705134167923275,0.0033971984674308047,0.0,0.0,-0.6869308524934752,4.064071000000013,0.009665026171147974,0.11578889660670827,0.3464500129248369
2010-08-19,240.745743,241.49649,233.858856,234.219223,234.219223,7842100,-0.029409913706000324,-0.023236726738993962,-0.009470868911274855,0.0,0.0,6604750.0,4898600.0,0.0,0.0,0.0,0.001538588487248105,0.001391492125271595,0.0036070786115716493,0.0,0.0,-1.4782615731115811,6.916899999999998,0.016304455932722464,0.02622999097660974,0.1863400019507233
2010-08-20,234.219223,236.031036,230.740738,231.241241,231.241241,7827300,-0.012714507211903814,-0.02106221045895207,-0.012258840177517383,0.0,0.0,7834700.0,6203600.0,0.0,0.0,1.0,0.002164419278479867,0.001851503882863986,0.0025110086498281565,0.0,0.0,-2.3189635613666155,4.289291999999989,0.011438915431179525,0.029691359427205702,0.1080156806889645
2010-08-23,230.980988,234.35936,229.09410099999997,232.267273,232.267273,5966400,0.004437063196698565,-0.004138722007602624,-0.013687724373298293,-0.007208097500010516,0.0,6896850.0,6750800.0,5207287.5,0.0,1.0,0.008123774717069288,0.005144096997774577,0.0032677945615230864,0.0035402594115624382,0.0,-2.869357568559451,-1.08108500000003,0.011334483183948267,0.17149042229537914,0.13975305149217182
2010-08-24,229.079086,229.414413,225.68568399999998,225.920914,225.920914,5519800,-0.027323517937027586,-0.01144322737016451,-0.01625271891455829,-0.010623537242138964,0.0,5743100.0,6788900.0,5346675.0,0.0,0.0,0.0010412050652381382,0.004582489891153713,0.0032169968870088494,0.0033070976772198273,0.0,-3.774140969424934,3.2582689999999843,0.008252288232155468,0.011764444052125525,0.07575874777214867
2010-08-25,225.22522,229.13414,225.22522,227.53753700000001,227.53753700000001,5179000,0.007155703167879279,-0.010083907384574153,-0.007111314696088389,-0.008291091803681622,0.0,5349400.0,6123125.0,5510862.5,0.0,0.0,0.0,0.0005206025326190691,0.002832349765196823,0.0032197141883842364,0.0,-4.311045320878833,-0.7157139999999913,0.008589615699320843,0.14211041916211883,0.10893458346713375
2010-08-26,228.258255,228.858856,225.44545,225.71571400000002,225.71571400000002,3550400,-0.008006692100213764,-0.0004254944661672422,-0.005934360918165876,-0.00909660054784163,0.0,4364700.0,5053900.0,5628750.0,0.0,0.0,0.001197364575157695,0.0005986822875788475,0.00259058608936628,0.0025507973695972183,0.0,-4.827898766366843,2.8728779999999574,0.0075612945583398965,0.045391666857922876,0.07716312516252831
2010-08-27,226.5065,230.22522,224.049042,229.644638,229.644638,4620100,0.017406515170671488,0.004699911535228862,-0.0026919979246726455,-0.00818986114898547,0.0,4085250.0,4717325.0,5734062.5,0.0,1.0,0.010701133810056574,0.0059492491926071344,0.0032349258626131016,0.003251360212068094,0.0,-4.864403696406015,-5.015013999999951,0.013447250616842231,0.5427180810523969,0.30994060310746263
2010-08-30,229.80481,230.11010699999997,226.436432,226.571579,226.571579,2460300,-0.013381801668715498,0.002012356750977995,0.0007934311424053764,-0.007729643886076457,0.0,3540200.0,3952450.0,5370675.0,0.0,1.0,0.0005964869936313489,0.0056488104018439615,0.0031237463447114045,0.0031703716158601267,0.0,-5.08271393280242,3.4033809999999107,0.00810709581540228,0.40843010029827825,0.35918535170287047
2010-08-31,225.280273,227.662659,224.22422799999998,225.235229,225.235229,3889700,-0.005898136058803738,-0.009639968863759618,-0.002470028664265378,-0.004790671680176883,0.0,3175000.0,3630125.0,4876625.0,0.0,0.0,0.004488645068929344,0.002542566031280347,0.004245907611943741,0.0035391286885702814,0.0,-5.3024354692064435,1.4164289999999937,0.00763297778785753,0.19205842189134023,0.27562188679710536
2010-09-01,227.717712,232.702698,226.476471,230.39540099999996,230.39540099999996,6450100,0.02291014608553965,0.008506005013367957,0.005259180882172976,-0.0003375900179964503,0.0,5169900.0,4355050.0,4704475.0,0.0,0.0,0.005387438267485219,0.004938041668207282,0.005293426035025622,0.003942006062195951,0.0,-5.002517704631714,-1.6116329999999266,0.013512047056876789,0.7333731546527814,0.5044975207249434
2010-09-02,231.65165699999997,232.44744900000003,230.38539100000003,231.821823,231.821823,3365000,0.006191191290315867,0.01455066868792776,0.0024553499120840705,-0.00011832400629428752,-0.0036632107531524016,4907550.0,4041275.0,4379300.0,4793293.75,0.0,0.0054622381258728385,0.0054248381966790285,0.003983702113979688,0.0036093139882963947,0.003574786699929417,-4.596742000709838,-0.8108059999999568,0.004447506221189555,0.8982077632852516,0.7013526420050975
2010-09-03,235.49549900000002,236.176178,233.95394900000002,235.38539100000003,235.38539100000003,5075700,0.015372012668539936,0.010781601979427902,0.009643803496397929,0.005218617319401653,-0.0027024599613686556,4220350.0,4695125.0,4323787.5,4835231.25,1.0,0.006081269504104458,0.005771753814988649,0.005354897741597964,0.004239322043154685,0.003773209860187257,-3.942168808170379,-0.6406550000000379,0.004720405524232322,0.933836152259676,0.8175943971323867
2010-09-07,232.482483,234.02902200000003,231.741745,232.43243399999997,232.43243399999997,3416300,-0.0125452008191963,0.0014134059246718178,0.007982037306299788,0.0027560043210172053,-0.002767543741332208,4246000.0,4576775.0,4103450.0,4807156.25,0.0,0.0029715689334474014,0.00452641921877593,0.004975628707727479,0.00461076815983561,0.003915241174109923,-3.619965084007873,0.9058990000000904,0.004920305141235189,0.6867670965825645,0.7521807468574756
2010-09-08,232.82783500000002,236.486481,232.48748799999998,235.52552799999998,235.52552799999998,4798700,0.01330749735211234,0.00038114826645802014,0.005581375122942961,0.005420278002557968,-0.0018381612726418306,4107500.0,4163925.0,4259487.5,4944118.75,0.0,0.0014450535485055226,0.002208311240976462,0.003990032527982555,0.004641729281504088,0.0035962633255506543,-3.079530564119807,-2.077086999999949,0.008489510742122215,0.904000795203999,0.8280907710307372
2010-09-09,239.15416000000002,240.440445,235.52552799999998,238.328323,238.328323,4856300,0.011900174999289304,0.012603836175700822,0.00700862105018632,0.004731985481135195,-0.0017289378339251371,4827500.0,4536750.0,4289012.5,5011537.5,0.0,0.011760226248896282,0.006602639898700902,0.005564529558738416,0.004774115836359052,0.004012738024213573,-2.3974340535052647,-0.6906730000000607,0.010311231451916083,0.7899442409757319,0.8090175060032345
2010-09-10,239.74975600000002,240.13513199999997,237.777771,238.308304,238.308304,3944600,-8.39975700245299e-05,0.005908088714632387,0.0031446184905452035,0.006394210993471566,-0.0006677164463024451,4400450.0,4253975.0,4474550.0,4922612.5,1.0,0.0022262463837600527,0.0069932363163281675,0.004600773778652315,0.00497783576012514,0.004074103687992633,-1.8373037269154793,1.2962949999999864,0.004946032010701501,0.7548896961614934,0.781953601082364
2010-09-13,240.69068900000002,242.417419,240.00500499999998,241.376373,241.376373,4478500,0.012874368826022886,0.006395185627999178,0.00949951090185,0.008740774104074894,0.0019750512119490055,4211550.0,4519525.0,4548150.0,4712387.5,1.0,0.0028407254259307205,0.0025334859048453864,0.004568062901773144,0.004771845804750313,0.0041554872466602975,-1.1327710012178898,-0.33032200000002376,0.004997204096690964,0.9024842834279132,0.8422189422551386
2010-09-14,241.24624599999999,242.617615,240.280273,240.45546000000002,240.45546000000002,4428500,-0.003815257427867591,0.0045295556990776475,0.005218822206855017,0.005400098664898989,0.0025312543234512694,4453500.0,4426975.0,4295450.0,4499962.5,0.0,0.0007285632025158522,0.0017846443142232864,0.004388940315275727,0.004189486421629141,0.004065746241912547,-0.6413407460278222,1.9869679999999335,0.004860238981472923,0.7865619058872627,0.8143904240712007
2010-09-15,240.21521,241.186188,239.48948700000003,240.560562,240.560562,4800700,0.0004370955020109868,-0.0016890809629283021,0.002353052332535438,0.004680836691360879,0.0022812563425332957,4614600.0,4413075.0,4474912.5,4427106.25,0.0,0.0030167995699976287,0.0018726813862567403,0.0022030836455510633,0.00388380660214474,0.0037465602952205675,-0.2406241102404465,-0.44544899999999643,0.003526556859307557,0.7099509636585126,0.7621706938648567
2010-09-16,240.21521,241.46646099999998,239.944946,240.770767,240.770767,3935000,0.0008738132229670903,0.0006554543624890385,0.002592505030783343,0.0028685617606642733,0.004043589540032963,4367850.0,4410675.0,4332325.0,4328056.25,0.0,0.0011224950743294589,0.0020696473221635437,0.001927145818193415,0.0032639597984228655,0.003751640920788775,0.09283831506581919,-0.1301270000000727,0.0031596755265559163,0.6184075354494908,0.6902891146571737
2010-09-17,242.117111,245.84583999999998,240.83082599999997,245.320328,245.320328,11271900,0.018895819690602167,0.009884816456784629,0.004097867746928163,0.006798689324389082,0.0047773468227031435,7603450.0,6109025.0,5314275.0,4708862.5,1.0,0.005243287462097396,0.0031828912682134274,0.002527786327235084,0.0035479246145041143,0.004079346387169862,0.7159680065158227,-3.963990000000024,0.010221358419184912,0.917324918864639,0.8038070167609064
2010-09-20,246.49649,255.460464,246.27627599999997,254.394394,254.394394,8798100,0.03698864286533987,0.02794223127797102,0.014298842820230029,0.009758832513542523,0.007589555258050246,10035000.0,7201425.0,5814200.0,5036843.75,1.0,0.0008656401445702731,0.0030544638033338347,0.0025620555627486894,0.0034754979390122084,0.004058613610258149,1.9198729669793124,-7.05204800000007,0.018051081738853166,0.9332495438444375,0.8685282803026719
2010-09-21,255.09509300000002,260.250244,254.70971699999998,256.987,256.987,8923600,0.010191285897597435,0.023589964381468653,0.01673739041912664,0.00954522137583104,0.007138603428483117,8860850.0,8232150.0,6322612.5,5305812.5,0.0,0.0014995933646450455,0.0011826167546076594,0.0021827540114105434,0.0021929188284808034,0.0034835173324199277,3.0480420275478366,0.9859609999999748,0.010779780689295616,0.8428167142460177,0.8556724972743448
2010-09-22,256.686676,259.149139,256.0961,258.25827000000004,258.25827000000004,5069100,0.0049468261040441774,0.007569056000820806,0.017755643639395913,0.010174074335089628,0.008284142664280597,6996350.0,8515675.0,6463175.0,5468862.5,0.0,0.0022867651053342787,0.001893179234989662,0.0024738215191617485,0.0022004836686775817,0.0035891597144013607,3.9986114963402883,-1.2713010000001077,0.00591082523707762,0.9018988049325861,0.8787856511034655
2010-09-23,257.56256099999996,260.105103,255.90589900000003,256.997009,256.997009,4630100,-0.00488371969656598,3.1553203739098645e-05,0.011810758792603876,0.00795431326976602,0.008347543686920457,4849600.0,6855225.0,6482125.0,5515137.5,0.0,0.004245613613347375,0.003266189359340827,0.0022244030569742433,0.0023760946921046635,0.003573970248427488,4.59717802036468,2.0169839999999795,0.008169752668210921,0.8324751545077195,0.8556304028055925
2010-09-24,261.131134,264.179169,259.389404,263.908905,263.908905,6707000,0.026894849970802603,0.011005565137118312,0.009287310568969559,0.011793076694599794,0.008596587679749391,5668550.0,6332450.0,6766937.5,5531193.75,1.0,0.0065997394062923395,0.005422676509819858,0.0036579278724047596,0.003109991717576725,0.0036497390696029327,5.56512722271583,-4.249236999999994,0.009074655893100667,0.984903892348572,0.9202671475770823
2010-09-27,264.689697,268.693695,264.689697,265.470459,265.470459,6208500,0.0059170189804698126,0.016405934475636208,0.008218743839687653,0.012478067129407147,0.008579451910384013,6457750.0,5653675.0,6942912.5,5708912.5,1.0,0.0,0.0032998697031461697,0.0032830295312434987,0.002732891771327021,0.00330834918673588,6.384640139398726,2.4424739999999474,0.007541324965276018,0.7695050721618709,0.8448861098694767
2010-09-28,267.007019,267.062073,259.48449700000003,263.848846,263.848846,7302000,-0.006108449904778435,-9.571546215431104e-05,0.005454924837482,0.011605284238438957,0.007236922999551615,6755250.0,6211900.0,7363787.5,5848056.25,0.0,0.016541095654441285,0.008270547827220642,0.00684661216852025,0.004660216843840999,0.003962088321131933,6.824589790481923,-1.1511219999999867,0.014359691381784489,0.6211349477267211,0.7330105287980988
2010-09-29,264.18917799999997,266.736725,262.617615,264.1091,264.1091,4340000,0.0009863753582610713,-0.0025610372732586817,0.006922448601188763,0.00936660369689632,0.0080826465106427,5821000.0,6139375.0,6497300.0,5905787.5,0.0,0.005647230633098259,0.011094163143769771,0.007197016423457971,0.004710709740216107,0.0041293171773601105,7.112267587877767,1.1361399999999549,0.007798122063950045,0.6414866955963331,0.6872486121972159
2010-09-30,264.844849,266.201202,259.719727,263.158173,263.158173,6481700,-0.003600508274800185,-0.0013070664582695568,-0.0007013909602119339,0.0042929598043788125,0.007025896158960668,5410850.0,6083050.0,6207750.0,6010975.0,0.0,0.013066080983925966,0.009356655808512113,0.008813601817866376,0.006235764845135569,0.004855631392073888,7.180747268596747,-0.39541699999995217,0.012314789478341694,0.4050570860262187,0.5461528491117174
2010-10-01,265.26525899999996,265.575562,261.761749,263.073059,263.073059,4445500,-0.00032343285800195964,-0.0019619705664010723,-0.002261503919829877,0.002978619959928888,0.006261920667879964,5463600.0,5642300.0,5647987.5,5985300.0,1.0,0.004984584909547852,0.009025332946736908,0.01005974804525334,0.00667138878824842,0.004432153808364612,7.145777841597692,1.1911929999999984,0.007248581467249335,0.38967150016754815,0.46791217463963275
2010-10-04,262.737732,264.389404,259.684692,261.43643199999997,261.43643199999997,3877100,-0.006221188160510316,-0.0032723105092561378,-0.0022896884837628473,0.0015826181768595765,0.005878346255974602,4161300.0,4786075.0,5498987.5,5981081.25,1.0,0.006700443341423754,0.005842514125485803,0.007599584966998959,0.007223098567759604,0.004711791118218593,6.906389637064535,1.2012320000001182,0.008997812516046023,0.2575935892955668,0.3627528819675998
